id,title,slug,posts,replies,highest_post_number,created_at,last_posted_at,bumped,bumped_at,unseen,pinned,visible,closed,archived,views,like_count,has_summary,created_at_short,last_posted_at_short,bumped_at_short,category_id,pinned_globally,featured_link,has_accepted_answer
31610,What do you think of the new Activity feature in the BNZ app,what-do-you-think-of-the-new-activity-feature-in-the-bnz-app,32,15,34,2020-05-04,2020-06-21,True,2020-06-21,False,False,True,False,False,1321,24,False,2020-05,2020-06,2020-06,Online and Mobile,False,,False
31366,Petition to make government departments still accept cheques,petition-to-make-government-departments-still-accept-cheques,3,1,3,2020-03-04,2020-06-15,True,2020-06-15,False,False,True,False,False,404,1,False,2020-03,2020-06,2020-06,Personal Banking,False,,False
31709,Insulation package,insulation-package,2,0,2,2020-06-05,2020-06-06,True,2020-06-06,False,False,True,False,False,100,1,False,2020-06,2020-06,2020-06,Personal Banking,False,,False
16435,Import payments from Xero,import-payments-from-xero,8,4,9,2016-11-09,2020-06-05,True,2020-06-05,False,False,True,False,False,5633,1,False,2016-11,2020-06,2020-06,Business Banking,False,,False
31605,Help Bubble on Accounts screen is in the way,help-bubble-on-accounts-screen-is-in-the-way,7,2,7,2020-04-24,2020-06-05,True,2020-06-05,False,False,True,False,False,326,1,False,2020-04,2020-06,2020-06,Online and Mobile,False,,False
241,Adding/Editing payees,adding-editing-payees,4,1,4,2016-05-19,2020-05-29,True,2020-05-29,False,False,True,False,False,3794,0,False,2016-05,2020-05,2020-05,Personal Banking,False,,False
31682,Mobile Prepay,mobile-prepay,2,0,2,2020-05-29,2020-05-29,True,2020-05-29,False,False,True,False,False,93,4,False,2020-05,2020-05,2020-05,Online and Mobile,False,,False
31389,Push notification - more details please,push-notification-more-details-please,4,2,4,2020-03-18,2020-05-29,True,2020-05-29,False,False,True,False,False,302,0,False,2020-03,2020-05,2020-05,Online and Mobile,False,,False
31669,Refresh Accounts Page,refresh-accounts-page,2,0,2,2020-05-25,2020-05-25,True,2020-05-25,False,False,True,False,False,99,0,False,2020-05,2020-05,2020-05,Online and Mobile,False,,False
31082,Wrong suffix,wrong-suffix,4,0,4,2019-12-12,2020-05-24,True,2020-05-24,False,False,True,False,False,629,0,False,2019-12,2020-05,2020-05,Personal Banking,False,,False
30700,Adding an extra 0 onto bank account for payment,adding-an-extra-0-onto-bank-account-for-payment,5,1,5,2019-08-18,2020-05-24,True,2020-05-24,False,False,True,False,False,6237,0,False,2019-08,2020-05,2020-05,Online and Mobile,False,,False
31591,Charge back,charge-back,3,0,3,2020-04-17,2020-05-17,True,2020-05-17,False,False,True,False,False,279,0,False,2020-04,2020-05,2020-05,Personal Banking,False,,False
28308,Using the search bar to find and filter transactions,using-the-search-bar-to-find-and-filter-transactions,5,1,5,2017-07-04,2020-05-05,True,2020-05-05,False,False,True,False,False,2685,1,False,2017-07,2020-05,2020-05,Online and Mobile,False,,False
31600,Resident withholding tax certificates,resident-withholding-tax-certificates,4,3,4,2020-04-23,2020-04-24,True,2020-04-24,False,False,True,False,False,294,0,False,2020-04,2020-04,2020-04,Personal Banking,False,,False
31585,Access number for login online,access-number-for-login-online,6,2,6,2020-04-15,2020-04-20,True,2020-04-20,False,False,True,False,False,426,0,False,2020-04,2020-04,2020-04,Online and Mobile,False,,False
31559,Atm deposit,atm-deposit,2,0,2,2020-04-07,2020-04-07,True,2020-04-07,False,False,True,False,False,319,0,False,2020-04,2020-04,2020-04,Mobile BNZ,False,,False
31554,Custom statements,custom-statements,4,0,4,2020-04-03,2020-04-03,True,2020-04-03,False,False,True,False,False,287,0,False,2020-04,2020-04,2020-04,Personal Banking,False,,False
31531,Closing Account from Overseas,closing-account-from-overseas,2,0,2,2020-03-30,2020-04-03,True,2020-04-03,False,False,True,False,False,271,0,False,2020-03,2020-04,2020-04,Personal Banking,False,,False
31540,New Visa Debit Card,new-visa-debit-card,2,0,2,2020-03-31,2020-04-01,True,2020-04-01,False,False,True,False,False,437,0,False,2020-03,2020-04,2020-04,Personal Banking,False,,False
30174,Smart ATM Enhancement,smart-atm-enhancement,5,1,5,2018-12-05,2020-04-01,True,2020-04-01,False,False,True,False,False,1411,2,False,2018-12,2020-04,2020-04,Personal Banking,False,,False
31516,Scammers take advantage of COVID-19 Pandemic,scammers-take-advantage-of-covid-19-pandemic,1,0,1,2020-03-26,2020-03-26,True,2020-03-26,False,False,True,False,False,369,0,False,2020-03,2020-03,2020-03,Financial Crime,False,,False
31432,Covid-19: Paywave,covid-19-paywave,1,0,1,2020-03-25,2020-03-25,True,2020-03-25,False,False,True,False,False,451,1,False,2020-03,2020-03,2020-03,Personal Banking,False,,False
25191,Track spending and budgeting apps,track-spending-and-budgeting-apps,23,8,25,2017-01-17,2020-03-21,True,2020-03-21,False,False,True,False,False,12942,36,False,2017-01,2020-03,2020-03,Personal Banking,False,,False
31394,Bank of montreal - inst&transit no,bank-of-montreal-inst-transit-no,4,2,4,2020-03-18,2020-03-19,True,2020-03-19,False,False,True,False,False,275,0,False,2020-03,2020-03,2020-03,Online and Mobile,False,,False
30393,Internet banking locked,internet-banking-locked,6,3,6,2019-03-16,2020-03-13,True,2020-03-13,False,False,True,False,False,1408,1,False,2019-03,2020-03,2020-03,Online and Mobile,False,,False
30840,Garmin pay,garmin-pay,4,2,4,2019-10-21,2020-03-09,True,2020-03-09,False,False,True,False,False,924,4,False,2019-10,2020-03,2020-03,Online and Mobile,False,,False
30834,Final words for Cyber Smart Week – Report it!,final-words-for-cyber-smart-week-report-it,1,0,1,2019-10-17,2019-10-17,True,2020-02-27,False,False,True,False,False,617,2,False,2019-10,2019-10,2020-02,Announcements and Information,False,,False
30497,Net working events,net-working-events,1,0,1,2019-04-29,2019-04-29,True,2020-02-27,False,False,True,False,False,929,0,False,2019-04,2019-04,2020-02,Announcements and Information,False,,False
21006,End dates for auto payments,end-dates-for-auto-payments,4,1,4,2017-01-12,2020-02-23,True,2020-02-23,False,False,True,False,False,2749,1,False,2017-01,2020-02,2020-02,Online and Mobile,False,,False
31319,**Safer Internet Day 2020**,safer-internet-day-2020,1,0,1,2020-02-10,2020-02-10,True,2020-02-10,False,False,True,False,False,314,0,False,2020-02,2020-02,2020-02,Financial Crime,False,,False
22791,Mortgage repayment - why is it so hard,mortgage-repayment-why-is-it-so-hard,13,5,13,2017-02-09,2020-02-09,True,2020-02-09,False,False,True,False,False,5046,3,False,2017-02,2020-02,2020-02,Personal Banking,False,,False
30096,Bnz app,bnz-app,6,2,6,2018-11-01,2020-01-31,True,2020-01-31,False,False,True,False,False,1938,2,False,2018-11,2020-01,2020-01,Online and Mobile,False,,False
31289,Living overseas card expried,living-overseas-card-expried,4,2,4,2020-01-23,2020-01-24,True,2020-01-24,False,False,True,False,False,501,0,False,2020-01,2020-01,2020-01,Personal Banking,False,,False
31283,Auckland Anniversary,auckland-anniversary,2,0,2,2020-01-22,2020-01-23,True,2020-01-23,False,False,True,False,False,440,1,False,2020-01,2020-01,2020-01,Personal Banking,False,,False
31128,Fees to deposit international cheque,fees-to-deposit-international-cheque,3,1,3,2020-01-14,2020-01-22,True,2020-01-22,False,False,True,False,False,518,0,False,2020-01,2020-01,2020-01,Personal Banking,False,,False
31141,New payment screen,new-payment-screen,2,0,2,2020-01-21,2020-01-22,True,2020-01-22,False,False,True,False,False,410,0,False,2020-01,2020-01,2020-01,Online and Mobile,False,,False
30508,Creating a Joint Account,creating-a-joint-account,6,3,7,2019-05-02,2020-01-06,True,2020-01-06,False,False,True,False,False,3688,0,False,2019-05,2020-01,2020-01,Personal Banking,False,,False
30034,Time zone won't let me access bnz apps,time-zone-wont-let-me-access-bnz-apps,24,22,27,2018-10-06,2019-12-27,True,2019-12-27,False,False,True,False,False,3587,2,False,2018-10,2019-12,2019-12,Online and Mobile,False,,False
31084,Available balance no longer showing on mobile app,available-balance-no-longer-showing-on-mobile-app,4,2,4,2019-12-12,2019-12-19,True,2019-12-19,False,False,True,False,False,584,0,False,2019-12,2019-12,2019-12,Online and Mobile,False,,False
30677,New chequebook policy makes no sense,new-chequebook-policy-makes-no-sense,11,6,11,2019-07-25,2019-12-19,True,2019-12-19,False,False,True,False,False,1837,0,False,2019-07,2019-12,2019-12,Personal Banking,False,,False
30718,Scam Savvy Week is here!,scam-savvy-week-is-here,3,1,3,2019-08-26,2019-12-16,True,2019-12-16,False,False,True,False,False,986,2,False,2019-08,2019-12,2019-12,Financial Crime,False,,False
30487,Wrong number entered into account,wrong-number-entered-into-account,4,1,4,2019-04-23,2019-12-16,True,2019-12-16,False,False,True,False,False,1268,0,False,2019-04,2019-12,2019-12,Personal Banking,False,,False
31091,Pending payment still pending 7 days later,pending-payment-still-pending-7-days-later,2,0,2,2019-12-14,2019-12-15,True,2019-12-15,False,False,True,False,False,529,0,False,2019-12,2019-12,2019-12,Personal Banking,False,,False
31039,IPv6,ipv6,1,0,1,2019-11-26,2019-11-26,True,2019-11-26,False,False,True,False,False,519,0,False,2019-11,2019-11,2019-11,Online and Mobile,False,,False
30869,Does BNZ have a Salary Split feature,does-bnz-have-a-salary-split-feature,9,5,9,2019-11-14,2019-11-26,True,2019-11-26,False,False,True,False,False,985,0,False,2019-11,2019-11,2019-11,Personal Banking,False,,False
31036,Stay safe when shopping online,stay-safe-when-shopping-online,1,0,1,2019-11-25,2019-11-25,True,2019-11-25,False,False,True,False,False,565,2,False,2019-11,2019-11,2019-11,Financial Crime,False,,False
31034,Mobile BNZ is on the move!,mobile-bnz-is-on-the-move,1,0,1,2019-11-24,2019-11-24,True,2019-11-24,False,False,True,False,False,697,1,False,2019-11,2019-11,2019-11,Mobile BNZ,False,,False
31029,International Fraud Awareness Week comes to a close,international-fraud-awareness-week-comes-to-a-close,1,0,1,2019-11-21,2019-11-21,True,2019-11-21,False,False,True,False,False,483,2,False,2019-11,2019-11,2019-11,Financial Crime,False,,False
31024,International Fraud Awareness Week is here,international-fraud-awareness-week-is-here,1,0,1,2019-11-17,2019-11-17,True,2019-11-17,False,False,True,False,False,543,2,False,2019-11,2019-11,2019-11,Financial Crime,False,,False
30859,Payment failed on transfer from other BNZ client,payment-failed-on-transfer-from-other-bnz-client,3,0,3,2019-11-09,2019-11-10,True,2019-11-10,False,False,True,False,False,680,1,False,2019-11,2019-11,2019-11,Personal Banking,False,,False
30032,Garmin Pay and Fitbit Pay,garmin-pay-and-fitbit-pay,4,0,4,2018-10-05,2019-10-22,True,2019-10-22,False,False,True,False,False,2044,0,False,2018-10,2019-10,2019-10,Online and Mobile,False,,False
30838,Card Issues overseas,card-issues-overseas,3,0,3,2019-10-18,2019-10-20,True,2019-10-20,False,False,True,False,False,736,0,False,2019-10,2019-10,2019-10,Personal Banking,False,,False
30833,Expiry time for pending transactions?,expiry-time-for-pending-transactions,2,0,2,2019-10-17,2019-10-18,True,2019-10-18,False,False,True,False,False,777,1,False,2019-10,2019-10,2019-10,Online and Mobile,False,,False
30795,Help with AML Rules,help-with-aml-rules,9,3,9,2019-10-03,2019-10-17,True,2019-10-17,False,False,True,False,False,926,0,False,2019-10,2019-10,2019-10,Personal Banking,False,,False
30826,'credit',credit,2,0,2,2019-10-15,2019-10-16,True,2019-10-16,False,False,True,False,False,818,0,False,2019-10,2019-10,2019-10,Personal Banking,False,,False
30820,WatchOS 6 Crash,watchos-6-crash,3,1,3,2019-10-12,2019-10-14,True,2019-10-14,False,False,True,False,False,679,1,False,2019-10,2019-10,2019-10,Online and Mobile,False,,False
30783,How I Colse my account oversea?,how-i-colse-my-account-oversea,7,5,7,2019-09-27,2019-10-13,True,2019-10-13,False,False,True,False,False,916,0,False,2019-09,2019-10,2019-10,Personal Banking,False,,False
30822,It's Cyber Smart Week,its-cyber-smart-week,1,0,1,2019-10-13,2019-10-13,True,2019-10-13,False,False,True,False,False,645,3,False,2019-10,2019-10,2019-10,Financial Crime,False,,False
30511,International Bank Xfers Don’t work weekends,international-bank-xfers-don-t-work-weekends,5,1,5,2019-05-03,2019-10-09,True,2019-10-09,False,False,True,False,False,1288,0,False,2019-05,2019-10,2019-10,Personal Banking,False,,False
30803,Internet Banking Blocked,internet-banking-blocked,2,0,2,2019-10-07,2019-10-07,True,2019-10-07,False,False,True,False,False,828,0,False,2019-10,2019-10,2019-10,Online and Mobile,False,,False
30784,I need my new serial number card,i-need-my-new-serial-number-card,2,0,2,2019-09-27,2019-09-29,True,2019-09-29,False,False,True,False,False,767,0,False,2019-09,2019-09,2019-09,Online and Mobile,False,,False
30779,Bnz homeadvantage credit card overseas,bnz-homeadvantage-credit-card-overseas,2,0,2,2019-09-26,2019-09-27,True,2019-09-27,False,False,True,False,False,759,0,False,2019-09,2019-09,2019-09,Personal Banking,False,,False
233,Historical KiwiSaver Unit Prices,historical-kiwisaver-unit-prices,10,6,10,2016-04-21,2019-09-20,True,2019-09-20,False,False,True,False,False,4731,3,False,2016-04,2019-09,2019-09,Personal Banking,False,,False
30767,Help,help,3,1,3,2019-09-19,2019-09-20,True,2019-09-20,False,False,True,False,False,805,0,False,2019-09,2019-09,2019-09,Personal Banking,False,,False
30760,Credit Cards and its affect on ability to get a mortgage,credit-cards-and-its-affect-on-ability-to-get-a-mortgage,2,0,2,2019-09-15,2019-09-16,True,2019-09-16,False,False,True,False,False,832,0,False,2019-09,2019-09,2019-09,Personal Banking,False,,False
30757,**Robocall Scam Alert**,robocall-scam-alert,1,0,1,2019-09-12,2019-09-12,True,2019-09-12,False,False,True,False,False,814,3,False,2019-09,2019-09,2019-09,Financial Crime,False,,False
30640,Westpac’s Cashnav,westpac-s-cashnav,4,1,4,2019-07-05,2019-09-12,True,2019-09-12,False,False,True,False,False,1189,1,False,2019-07,2019-09,2019-09,Personal Banking,False,,False
30750,Platinum credit card cover,platinum-credit-card-cover,2,0,2,2019-09-11,2019-09-12,True,2019-09-12,False,False,True,False,False,890,1,False,2019-09,2019-09,2019-09,Personal Banking,False,,False
30748,Paypal,paypal,2,0,2,2019-09-11,2019-09-12,True,2019-09-12,False,False,True,False,False,1100,0,False,2019-09,2019-09,2019-09,Personal Banking,False,,False
30727,I can't register for internet banking,i-cant-register-for-internet-banking,4,2,4,2019-08-29,2019-09-10,True,2019-09-10,False,False,True,False,False,950,0,False,2019-08,2019-09,2019-09,Personal Banking,False,,False
30741,Why can I not search my Payees?,why-can-i-not-search-my-payees,3,0,3,2019-09-04,2019-09-09,True,2019-09-09,False,False,True,False,False,777,0,False,2019-09,2019-09,2019-09,Online and Mobile,False,,False
30734,Server down,server-down,7,4,7,2019-09-03,2019-09-05,True,2019-09-05,False,False,True,False,False,998,0,False,2019-09,2019-09,2019-09,Online and Mobile,False,,False
30740,Outage,outage,3,0,3,2019-09-04,2019-09-05,True,2019-09-05,False,False,True,False,False,776,0,False,2019-09,2019-09,2019-09,Online and Mobile,False,,False
28851,Android Pay on Android Wear smartwatch,android-pay-on-android-wear-smartwatch,16,13,17,2017-12-10,2019-09-05,True,2019-09-05,False,False,True,False,False,6819,1,False,2017-12,2019-09,2019-09,Online and Mobile,False,,False
29415,Payment with Samsung S3 Gear Watch,payment-with-samsung-s3-gear-watch,4,1,4,2018-04-03,2019-09-04,True,2019-09-04,False,False,True,False,False,1942,0,False,2018-04,2019-09,2019-09,Online and Mobile,False,,False
30737,What is Mobile BNZ?,what-is-mobile-bnz,1,0,1,2019-09-03,2019-09-03,True,2019-09-03,False,False,True,False,False,1038,1,False,2019-09,2019-09,2019-09,Mobile BNZ,False,,False
30720,Open Business Account overseas,open-business-account-overseas,3,1,3,2019-08-26,2019-08-30,True,2019-08-30,False,False,True,False,False,825,0,False,2019-08,2019-08,2019-08,Business Banking,False,,False
30723,BNZ payclip feedback/improvement,bnz-payclip-feedback-improvement,2,0,2,2019-08-29,2019-08-30,True,2019-08-30,False,False,True,False,False,756,1,False,2019-08,2019-08,2019-08,Business Banking,False,,False
30725,Why do I have to deal with the small business team for mortgage,why-do-i-have-to-deal-with-the-small-business-team-for-mortgage,2,0,2,2019-08-29,2019-08-30,True,2019-08-30,False,False,True,False,False,757,0,False,2019-08,2019-08,2019-08,Business Banking,False,,False
30466,Show Payee Bank Account number,show-payee-bank-account-number,12,9,12,2019-04-09,2019-08-26,True,2019-08-26,False,False,True,False,False,2337,6,False,2019-04,2019-08,2019-08,Personal Banking,False,,False
29411,Premiercare insurance,premiercare-insurance,4,1,4,2018-04-03,2019-08-26,True,2019-08-26,False,False,True,False,False,1667,2,False,2018-04,2019-08,2019-08,Personal Banking,False,,False
30704,Phishing emails target MBIE customers,phishing-emails-target-mbie-customers,1,0,1,2019-08-20,2019-08-20,True,2019-08-20,False,False,True,False,False,721,3,False,2019-08,2019-08,2019-08,Financial Crime,False,,False
30598,NetGuard Card Expired,netguard-card-expired,11,8,11,2019-06-17,2019-08-19,True,2019-08-19,False,False,True,False,False,1666,0,False,2019-06,2019-08,2019-08,Online and Mobile,False,,False
30687,Overseas Fees on Credit Card,overseas-fees-on-credit-card,4,2,5,2019-08-05,2019-08-07,True,2019-08-07,False,False,True,False,False,1195,0,False,2019-08,2019-08,2019-08,Personal Banking,False,,False
201,Credit Card Limit,credit-card-limit,8,0,8,2016-02-11,2016-02-13,True,2019-08-05,False,False,True,False,False,7332,2,False,2016-02,2016-02,2019-08,Personal Banking,False,,False
30566,YouMoney accounts name edits not sticking,youmoney-accounts-name-edits-not-sticking,3,0,3,2019-05-28,2019-08-01,True,2019-08-01,False,False,True,False,False,1134,0,False,2019-05,2019-08,2019-08,Online and Mobile,False,,False
28826,BNZ app running balance,bnz-app-running-balance,6,2,6,2017-12-01,2019-08-01,True,2019-08-01,False,False,True,False,False,2201,4,False,2017-12,2019-08,2019-08,Online and Mobile,False,,False
29722,Rearrange accounts on bnz app,rearrange-accounts-on-bnz-app,10,3,10,2018-06-16,2019-08-01,True,2019-08-01,False,False,True,False,False,3093,4,False,2018-06,2019-08,2019-08,Online and Mobile,False,,False
30085,How can I refresh my BNZ statement in mobile app?,how-can-i-refresh-my-bnz-statement-in-mobile-app,3,0,3,2018-10-25,2019-08-01,True,2019-08-01,False,False,True,False,False,1413,1,False,2018-10,2019-08,2019-08,Online and Mobile,False,,False
30623,No network connection available,no-network-connection-available,8,3,8,2019-06-28,2019-08-01,True,2019-08-01,False,False,True,False,False,1221,0,False,2019-06,2019-08,2019-08,Online and Mobile,False,,False
30679,Closed for Good,closed-for-good,3,0,3,2019-07-28,2019-08-01,True,2019-08-01,False,False,True,False,False,1181,1,False,2019-07,2019-08,2019-08,Online and Mobile,False,,False
30676,**Keep an eye out for this Inland Revenue Phishing email!**,keep-an-eye-out-for-this-inland-revenue-phishing-email,3,1,3,2019-07-22,2019-07-30,True,2019-07-30,False,False,True,False,False,864,1,False,2019-07,2019-07,2019-07,Financial Crime,False,,False
30670,BNZ app doing weird things - reset settings,bnz-app-doing-weird-things-reset-settings,3,1,3,2019-07-17,2019-07-25,True,2019-07-25,False,False,True,False,False,951,0,False,2019-07,2019-07,2019-07,Online and Mobile,False,,False
29956,Ever wanted an alternative to the NetGuard Card? It's here,ever-wanted-an-alternative-to-the-netguard-card-its-here,12,5,12,2018-09-06,2019-07-25,True,2019-07-25,False,False,True,False,False,8232,10,False,2018-09,2019-07,2019-07,Online and Mobile,False,,False
30675,BNZ Log In WEb Browser Outdated,bnz-log-in-web-browser-outdated,2,0,2,2019-07-22,2019-07-23,True,2019-07-23,False,False,True,False,False,838,0,False,2019-07,2019-07,2019-07,Online and Mobile,False,,False
30634,Convert personal account to a joint account,convert-personal-account-to-a-joint-account,4,2,4,2019-07-04,2019-07-17,True,2019-07-17,False,False,True,False,False,1463,0,False,2019-07,2019-07,2019-07,Personal Banking,False,,False
30650,Exchange pre decimal currency in Branch,exchange-pre-decimal-currency-in-branch,3,1,3,2019-07-11,2019-07-17,True,2019-07-17,False,False,True,False,False,831,0,False,2019-07,2019-07,2019-07,Personal Banking,False,,False
30664,Finding Bank/Store branch number,finding-bank-store-branch-number,3,0,3,2019-07-17,2019-07-17,True,2019-07-17,False,False,True,False,False,3336,0,False,2019-07,2019-07,2019-07,Personal Banking,False,,False
30631,New Business Internet banking summary page,new-business-internet-banking-summary-page,2,0,2,2019-07-03,2019-07-10,True,2019-07-10,False,False,True,False,False,824,0,False,2019-07,2019-07,2019-07,Online and Mobile,False,,False
30646,Transfer USD from FX Call account to another NZ bank account,transfer-usd-from-fx-call-account-to-another-nz-bank-account,1,0,1,2019-07-08,2019-07-08,True,2019-07-08,False,False,True,False,False,858,0,False,2019-07,2019-07,2019-07,Online and Mobile,False,,False
28637,Making a payment for a Police Infringement?,making-a-payment-for-a-police-infringement,8,6,8,2017-09-25,2019-07-04,True,2019-07-04,False,False,True,False,False,10305,3,False,2017-09,2019-07,2019-07,Personal Banking,False,,False
26722,Persistent Internet Connection error message,persistent-internet-connection-error-message,2,0,2,2017-03-31,2019-06-28,True,2019-06-28,False,False,True,False,False,2680,0,False,2017-03,2019-06,2019-06,Online and Mobile,False,,False
4467,Making extra payments to my variable home loan via Internet banking,making-extra-payments-to-my-variable-home-loan-via-internet-banking,25,22,25,2016-06-26,2019-06-27,True,2019-06-27,False,False,True,False,False,8053,12,False,2016-06,2019-06,2019-06,Online and Mobile,False,,False
30616,Loan,loan,2,0,2,2019-06-25,2019-06-26,True,2019-06-26,False,False,True,False,False,874,1,False,2019-06,2019-06,2019-06,Personal Banking,False,,False
30385,Internet banking password & telephone pin reset,internet-banking-password-telephone-pin-reset,7,4,7,2019-03-12,2019-06-25,True,2019-06-25,False,False,True,False,False,1726,0,False,2019-03,2019-06,2019-06,Online and Mobile,False,,False
431,Are credit cards really evil?,are-credit-cards-really-evil,5,2,9,2015-02-08,2019-06-21,True,2019-06-21,False,False,True,False,False,5675,4,False,2015-02,2019-06,2019-06,Blog Comments,False,,False
30604,Cancelling Pending Transactions Request,cancelling-pending-transactions-request,2,0,2,2019-06-19,2019-06-20,True,2019-06-20,False,False,True,False,False,1413,0,False,2019-06,2019-06,2019-06,Financial Crime,False,,False
30610,BNZ phishing email,bnz-phishing-email,1,0,1,2019-06-20,2019-06-20,True,2019-06-20,False,False,True,False,False,1010,1,False,2019-06,2019-06,2019-06,Financial Crime,False,,False
30602,Home Loan Repayments,home-loan-repayments,1,0,1,2019-06-19,2019-06-19,True,2019-06-19,False,False,True,False,False,1002,0,False,2019-06,2019-06,2019-06,Personal Banking,False,,False
30593,Term Deposit RWT,term-deposit-rwt,2,0,2,2019-06-13,2019-06-14,True,2019-06-14,False,False,True,False,False,1041,0,False,2019-06,2019-06,2019-06,Personal Banking,False,,False
30590,Balance Transfer MasterCard,balance-transfer-mastercard,2,0,2,2019-06-13,2019-06-13,True,2019-06-13,False,False,True,False,False,1236,0,False,2019-06,2019-06,2019-06,Personal Banking,False,,False
30578,Flexi Debit Visa Card - Setting a pin number,flexi-debit-visa-card-setting-a-pin-number,4,0,4,2019-06-05,2019-06-11,True,2019-06-11,False,False,True,False,False,3006,0,False,2019-06,2019-06,2019-06,Personal Banking,False,,False
30360,Closing account,closing-account,4,0,4,2019-03-04,2019-06-11,True,2019-06-11,False,False,True,False,False,2254,1,False,2019-03,2019-06,2019-06,Personal Banking,False,,False
28948,Developer API,developer-api,33,22,33,2017-12-17,2019-06-11,True,2019-06-11,False,False,True,False,False,7242,12,False,2017-12,2019-06,2019-06,Online and Mobile,False,,False
30571,Savings goal progress,savings-goal-progress,3,0,3,2019-06-01,2019-06-05,True,2019-06-05,False,False,True,False,False,907,2,False,2019-06,2019-06,2019-06,Business Banking,False,,False
313,Money tracking with BNZ,money-tracking-with-bnz,26,13,26,2016-01-18,2019-06-04,True,2019-06-04,False,False,True,False,False,8130,10,False,2016-01,2019-06,2019-06,Online and Mobile,False,,False
30554,Feature request: International travels - debit/credit card in foreign currencies (that I can load those currencies directly),feature-request-international-travels-debit-credit-card-in-foreign-currencies-that-i-can-load-those-currencies-directly,5,2,5,2019-05-22,2019-06-03,True,2019-06-03,False,False,True,False,False,1210,0,False,2019-05,2019-06,2019-06,Personal Banking,False,,False
337,API (Application Programming Interface),api-application-programming-interface,11,6,12,2016-04-21,2019-05-31,True,2019-05-31,False,False,True,False,False,8360,3,False,2016-04,2019-05,2019-05,Online and Mobile,False,,False
30569,Card Skimming and what you need to know,card-skimming-and-what-you-need-to-know,2,0,2,2019-05-29,2019-05-29,True,2019-05-29,False,False,True,False,False,1026,1,False,2019-05,2019-05,2019-05,Financial Crime,False,,False
30451,Google Pay needing a PIN,google-pay-needing-a-pin,2,0,2,2019-04-04,2019-05-28,True,2019-05-28,False,False,True,False,False,1054,0,False,2019-04,2019-05,2019-05,Personal Banking,False,,False
29187,Documents (Statements),documents-statements,17,10,17,2018-02-07,2019-05-27,True,2019-05-27,False,False,True,False,False,3118,8,False,2018-02,2019-05,2019-05,Personal Banking,False,,False
29166,Watch out for this Spark scam!,watch-out-for-this-spark-scam,4,2,4,2018-01-29,2019-05-23,True,2019-05-23,False,False,True,False,False,4015,3,False,2018-01,2019-05,2019-05,Financial Crime,False,,False
30548,Joint Account,joint-account,3,0,3,2019-05-20,2019-05-22,True,2019-05-22,False,False,True,False,False,1665,0,False,2019-05,2019-05,2019-05,Personal Banking,False,,False
30551,Stay on the lookout for Lottery scams,stay-on-the-lookout-for-lottery-scams,1,0,1,2019-05-22,2019-05-22,True,2019-05-22,False,False,True,False,False,947,0,False,2019-05,2019-05,2019-05,Financial Crime,False,,False
30533,Are you owed a tax refund?,are-you-owed-a-tax-refund,2,0,2,2019-05-12,2019-05-14,True,2019-05-14,False,False,True,False,False,1085,4,False,2019-05,2019-05,2019-05,Financial Crime,False,,False
29354,"Union pay, we chat",union-pay-we-chat,10,7,10,2018-03-16,2019-05-10,True,2019-05-10,False,False,True,False,False,2174,0,False,2018-03,2019-05,2019-05,Online and Mobile,False,,False
30528,Lost wallet found,lost-wallet-found,2,0,2,2019-05-10,2019-05-10,True,2019-05-10,False,False,True,False,False,963,1,False,2019-05,2019-05,2019-05,Site Feedback,False,,False
30514,Customer Service - Compaint Process (lack thereoff)!,customer-service-compaint-process-lack-thereoff,3,1,3,2019-05-05,2019-05-08,True,2019-05-08,False,False,True,False,False,1081,3,False,2019-05,2019-05,2019-05,Personal Banking,False,,False
30520,Locked out of my account,locked-out-of-my-account,2,0,2,2019-05-06,2019-05-07,True,2019-05-07,False,False,True,False,False,943,0,False,2019-05,2019-05,2019-05,Online and Mobile,False,,False
3584,Kiwisaver Summary,kiwisaver-summary,6,3,6,2016-06-16,2019-05-06,True,2019-05-06,False,False,True,False,False,4637,6,False,2016-06,2019-05,2019-05,Online and Mobile,False,,False
30504,Account statements,account-statements,2,0,2,2019-04-30,2019-05-03,True,2019-05-03,False,False,True,False,False,780,0,False,2019-04,2019-05,2019-05,Personal Banking,False,,False
30502,Changing your name,changing-your-name,2,0,2,2019-04-30,2019-05-03,True,2019-05-03,False,False,True,False,False,1280,0,False,2019-04,2019-05,2019-05,Personal Banking,False,,False
30481,Help me to close my account please,help-me-to-close-my-account-please,4,2,4,2019-04-17,2019-05-03,True,2019-05-03,False,False,True,False,False,1444,0,False,2019-04,2019-05,2019-05,Personal Banking,False,,False
30495,Account locked,account-locked,2,0,2,2019-04-27,2019-04-30,True,2019-04-30,False,False,True,False,False,1181,0,False,2019-04,2019-04,2019-04,Personal Banking,False,,False
30458,BNZ store aesthetic,bnz-store-aesthetic,7,4,7,2019-04-07,2019-04-30,True,2019-04-30,False,False,True,False,False,1056,4,False,2019-04,2019-04,2019-04,Personal Banking,False,,False
30488,An important reminder about card skimming,an-important-reminder-about-card-skimming,1,0,1,2019-04-23,2019-04-23,True,2019-04-23,False,False,True,False,False,1091,4,False,2019-04,2019-04,2019-04,Financial Crime,False,,False
